publikacija_id,autor_id
194105,6355
194110,13721
194110,13722
194127,13723
194127,13724
194127,13725
194129,210
194131,634
194149,679
194149,2168
194149,2198
194149,2928
194149,3803
194149,4986
194149,7227
194149,7898
194149,13726
194149,13727
194149,13728
194149,13729
194149,13730
194149,13731
194149,13732
194149,13733
194152,319
194153,13734
194156,13735
194158,3066
194169,13736
194173,13737
194175,5397
194177,3059
194180,295
194183,13738
194185,13739
194186,13740
194197,804
194200,13741
194205,634
194210,5823
194222,1203
194226,5173
194227,13742
194233,2089
194237,319
194238,2691
194251,13743
194259,13744
194269,1331
194270,2307
194283,274
194288,2236
194291,13745
194292,3583
194297,291
194300,2599
194305,5302
194308,13746
194313,13747
194322,222
194324,7741
194333,4238
194336,821
194341,10488
194364,445
194365,1190
194370,13748
194371,931
194381,1901
194381,10019
194383,587
194384,91
194387,1381
194393,13749
194395,274
194396,482
194403,5469
194405,663
194414,13750
194422,763
194437,13751
194451,8282
194452,13752
194458,911
194460,13753
194465,1023
194490,837
194491,1891
194500,273
194522,13754
194530,13755
194531,13756
194535,501
194543,12
194550,13757
194550,13758
194571,931
194574,2596
194586,1370
194593,13759
194601,803
194603,3330
194605,3440
194611,578
194630,99
194633,12039
194635,13760
194636,8686
194637,3066
194654,9402
194665,284
194671,7982
194675,701
194678,13761
194678,13762
194685,753
194691,160
194691,185
194691,200
194691,578
194691,713
194691,865
194691,3523
194696,13763
194698,707
194702,254
194707,2416
194711,947
194712,6170
194715,117
194746,13764
194751,13765
194751,13766
194752,815
194754,662
194757,377
194770,319
194779,1206
194792,13767
194795,641
194807,13768
194809,749
194811,459
194812,2452
194822,4582
194823,931
194824,5609
194827,7418
194828,2952
194834,1531
194837,191
194845,4343
194848,364
194854,13769
194869,2012
194873,13770
194877,171
194885,4392
194892,117
194896,1691
194896,8972
194896,12335
194902,1510
194908,5150
194917,13771
194917,13772
194918,88
194921,13773
194928,13774
194937,1027
194947,13775
194954,13776
194961,13777
194980,1507
194981,13778
194993,13779
195010,39
195017,26
195024,2353
195027,663
195034,2924
195039,13780
195040,175
195040,537
195054,1608
195074,947
195076,13781
195079,5274
195090,2893
195094,13782
195101,623
195102,13783
195122,788
195123,13784
195125,11659
195130,578
195133,2519
195137,1058
195139,4448
195140,295
195143,4870
195146,3847
195150,8743
195165,2236
195166,2781
195180,657
195185,721
195191,13785
195194,3046
195199,6932
195201,13786
195221,5823
195240,9546
195245,552
195245,8875
195248,13787
195248,13788
195249,3532
195257,12089
195261,250
195271,13789
195271,13790
195278,189
195279,2118
195304,13378
195311,488
195328,13791
195329,1305
195334,4359
195340,13792
195345,2413
195345,5153
195347,3143
195348,4749
195353,9172
195362,203
195362,662
195367,920
195385,5638
195389,13793
195399,13794
195406,918
195408,4913
195412,2975
195415,2556
195418,578
195420,3948
195424,3415
195426,13795
195431,1102
195431,1821
195431,3987
195431,8419
195431,13796
195431,13797
195431,13798
195431,13799
195431,13800
195431,13801
195431,13802
195431,13803
195431,13804
195431,13805
195431,13806
195431,13807
195431,13808
195432,13809
195436,279
195438,22
195445,1973
195454,8522
195456,39
195458,2740
195467,1971
195468,2557
195470,3199
195479,13810
195487,2803
195491,4761
195500,741
195503,13811
195508,99
195516,13812
195522,13813
195523,35
195539,6455
195540,13814
195542,13815
195548,6837
195554,2547
195556,13816
195561,3948
195565,13817
195571,2573
195573,4593
195574,254
195575,12689
195580,815
195582,1203
195588,13818
195591,219
195606,1136
195628,200
195629,13819
195631,1511
195632,1664
195636,161
195638,2473
195643,2307
195645,1078
195662,5529
195666,556
195669,1635
195671,9316
195672,25
195674,3406
195693,11772
195695,3859
195707,8868
195712,6119
195729,494
195745,123
195750,3037
195768,1982
195770,13820
195773,7516
195776,838
195784,13821
195785,1753
195793,383
195795,13822
195797,1767
195810,8294
195822,2547
195831,160
195834,13823
195840,13824
195841,5764
195843,403
195847,2166
195850,3906
195853,13825
195865,721
195868,7432
195868,7433
195872,1604
195877,179
195877,308
195877,815
195877,932
195877,1161
195877,1376
195877,1852
195877,1859
195877,1938
195877,2102
195877,3083
195877,3099
195877,3541
195877,4896
195877,5737
195877,5738
195877,10758
195877,10760
195877,13826
195877,13827
195877,13828
195877,13829
195883,189
195885,13830
195895,2299
195922,5242
195928,395
195938,2901
195971,1370
195984,233
195992,125
195993,2809
195995,1008
196005,689
196014,2558
196016,11356
196016,13831
196024,13832
196036,411
196049,13833
196049,13834
196052,1312
196053,13835
196065,3822
196073,135
196078,13836
196079,13837
196083,1658
196088,13691
196092,3881
196102,13838
196107,360
196120,13839
196121,7742
196129,13840
196131,13841
196131,13842
196139,13843
196139,13844
196145,91
196150,1201
196161,1587
196175,383
196182,305
196187,158
196189,13845
196204,11230
196205,10187
196206,6947
196207,1175
196210,1203
196212,663
196217,13846
196217,13847
196223,6306
196233,5696
196234,2444
196238,1291
196243,4613
196245,192
196247,1279
196256,5095
196256,5096
196258,6164
196269,5634
196270,1973
196282,13848
196288,78
196289,1232
196294,929
196295,2803
196300,1938
196306,4294
196314,13849
196319,8854
196351,13850
196355,2520
196357,13851
196360,242
196361,9071
196361,13852
196361,13853
196361,13854
196361,13855
196361,13856
196361,13857
196361,13858
196361,13859
196361,13860
196361,13861
196361,13862
196361,13863
196361,13864
196361,13865
196361,13866
196361,13867
196367,693
196368,13868
196377,1201
196381,587
196384,13869
196384,13870
196395,4449
196406,10810
196406,13871
196408,143
196421,1316
196422,2788
196424,863
196429,622
196430,13872
196431,3363
196439,1070
196441,13873
196448,145
196449,993
196452,6645
196460,721
196462,13726
196465,3977
196467,13874
196474,3476
196475,13875
196476,13876
196479,5700
196480,13877
196484,721
196486,3442
196488,281
196494,13008
196495,4062
196506,1608
196517,291
196519,13878
196520,12
196526,13879
196539,143
196540,1812
196545,13880
196546,816
196551,13881
196553,10964
196554,761
196557,2902
196558,99
196558,1283
196559,4689
196583,2690
196586,13882
196594,13883
196600,13884
196600,13885
196611,145
196624,1465
196626,3028
196631,1315
196634,4722
196642,13886
196643,2453
196658,1556
196670,2651
196672,577
196672,13887
196672,13888
196672,13889
196673,192
196679,3292
196681,999
196690,10725
196691,13890
196692,12010
196701,227
196701,5609
196701,7951
196706,8269
196722,7968
196725,3294
196729,2547
196742,287
196744,4679
196753,1373
196756,590
196757,13891
196759,7547
196765,1193
196782,13892
196789,13893
196792,432
196793,13894
196794,8443
196794,13895
196794,13896
196805,1843
196808,784
196810,13897
196818,712
196830,13898
196853,12905
196854,3795
196857,13899
196862,13900
196863,464
196866,13901
196868,13902
196871,13903
196872,13904
196875,222
196882,13905
196895,254
196901,8330
196903,5486
196907,4577
196913,222
196921,862
196923,304
196933,5730
196940,13049
196945,5831
196952,2015
196954,1058
196961,1285
196963,6825
196968,3514
196968,8197
196974,432
196976,2291
196985,158
196986,2290
196988,587
196999,13906
197003,345
197005,13907
197006,2809
197026,13908
197027,966
197031,13909
197033,692
197041,99
197043,26
197046,9077
197053,5651
197053,13910
197058,13911
197063,5374
197063,13912
197068,1155
197086,13913
197092,4809
197093,7792
197101,13914
197111,157
197115,13915
197124,10499
197128,36
197130,13916
197137,1783
197139,1695
197140,13917
197153,2282
197155,13918
197164,275
197164,873
197171,153
197181,157
197196,13919
197199,6612
197203,578
197206,189
197207,10404
197220,3321
197221,4015
197224,54
197228,13920
197232,10700
197233,157
197239,13921
197240,1962
197241,13922
197251,7477
197263,148
197263,1376
197270,1695
197272,549
197291,587
197296,162
197315,13923
197315,13924
197317,3444
197327,13925
197328,13926
197337,13927
197343,4686
197346,13928
197348,8248
197349,6736
197351,13929
197355,297
197362,445
197374,13930
197375,120
197376,848
197383,4417
197410,13931
197411,701
197415,13932
197416,293
197418,351
197420,203
197422,8333
197423,29
197426,784
197436,13933
197441,6720
197444,636
197445,2115
197456,3930
197457,1399
197461,9861
197466,1581
197467,3530
197472,1434
197473,409
197474,721
197480,67
197486,1715
197488,549
197499,1321
197500,959
197505,13934
197511,6170
197515,25
197516,4627
197525,578
197531,400
197534,1563
197540,3877
197545,1429
197546,1818
197548,98
197552,99
197557,7431
197559,7055
197560,298
197566,6652
197568,547
197576,13935
197578,6947
197579,13936
197580,8993
197586,10334
197597,13937
197602,13938
197619,13939
197621,3595
197628,9093
197631,9980
197631,13940
197632,3240
197635,671
197638,8997
197645,697
197646,1835
197649,13941
197650,13942
197663,13943
197664,13944
197667,13945
197667,13946
197668,200
197670,7885
197673,157
197677,1565
197720,4431
197735,13947
197748,684
197756,11745
197759,13948
197759,13949
197768,53
197770,8638
197774,3032
197788,446
197788,447
197791,2185
197793,9167
197815,54
197816,148
197819,11230
197820,13950
197825,13951
197833,319
197840,894
197847,13952
197854,185
197869,754
197873,3279
197874,1695
197882,250
197883,340
197890,4779
197891,12007
197892,12274
197904,431
197920,409
197920,2129
197920,2812
197920,2814
197920,2815
197920,5569
197920,8279
197920,8353
197920,13953
197920,13954
197930,11794
197940,291
197944,1720
197952,4374
197952,13955
197952,13956
197953,679
197954,3845
197958,501
197964,721
197978,1492
197984,69
197992,73
197995,8765
198001,8197
198005,36
198006,2140
198027,5585
198030,13957
198034,5431
198049,986
198049,8092
198049,9498
198050,29
198063,13958
198072,13959
198073,13960
198073,13961
198073,13962
198094,13963
198108,1827
198114,501
198116,200
198120,148
198124,10467
198128,291
198131,928
198153,1695
198157,668
198169,7698
198180,9418
198182,7057
198186,1620
198188,13964
198193,2140
198225,5469
198237,821
198240,26
198244,1635
198246,8250
198248,1957
198254,275
198259,753
198261,6158
198264,9956
198266,5908
198267,145
198268,293
198278,815
198281,1336
198292,738
198296,13965
198302,13966
198311,9581
198323,135
198338,26
198346,1971
198361,1570
198362,1695
198372,8333
198373,1556
198388,6125
198389,3066
198391,13967
198392,160
198393,13968
198396,11700
198403,348
198405,13969
198408,781
198412,200
198414,2188
198427,2811
198434,13970
198435,701
198436,1563
198437,1129
198447,3391
198464,12428
198470,13971
198474,3493
198476,117
198477,2243
198480,3423
198482,1775
198482,12174
198482,12631
198483,57
198486,578
198490,194
198505,353
198511,2924
198512,821
198516,5721
198520,7209
198536,13972
198544,5913
198546,13973
198555,1983
198576,358
198579,13974
198580,13975
198591,353
198593,7922
198597,5624
198606,150
198607,13976
198613,13977
198617,6718
198617,13734
198619,12320
198620,697
198625,13978
198631,194
198632,1608
198634,8528
198645,501
198650,837
198650,1775
198650,13979
198658,615
198664,13980
198679,587
198683,3444
198686,5503
198687,1492
198691,13981
198699,788
198703,13982
198704,2404
198708,281
198709,13983
198710,1686
198722,136
198725,5736
198728,13984
198731,552
198734,813
198741,8192
198750,1406
198753,4544
198767,2986
198773,2677
198783,409
198784,1058
198788,7003
198797,13985
198804,724
198806,85
198809,1556
198817,7741
198818,2647
198818,2648
198828,13986
198829,13987
198833,752
198845,620
198847,6451
198850,754
198856,7209
198865,3317
198866,117
198877,723
198879,504
198881,627
198889,13988
198890,578
198910,98
198916,642
198922,2803
198932,1720
198939,1376
198950,6517
198973,291
198974,13989
198978,1066
198980,13990
198986,13991
198990,13992
199003,792
199009,4832
199010,3197
199010,13993
199017,665
199018,358
199020,13994
199030,13995
199046,12907
199051,13996
199064,5841
199074,3695
199081,3462
199089,13997
199092,1312
199097,746
199104,611
199105,1139
199107,13998
199112,5255
199114,1052
199118,7298
199120,2985
199121,13999
199122,3262
199123,9071
199125,977
199131,1263
199132,11448
199134,4977
199140,13284
199147,1007
199160,5636
199170,14000
199178,14001
199191,337
199197,5068
199204,14002
199214,13159
199215,538
199219,4104
199227,14003
199228,4015
199232,870
199232,3087
199234,728
199235,1105
199237,1532
199238,3390
199241,803
199245,711
199259,1026
199266,39
199277,5766
199278,44
199288,4682
199289,14004
199295,14005
199299,14006
199308,14007
199320,446
199320,447
199324,1686
199331,135
199335,300
199337,531
199339,14008
199345,14009
199349,1720
199352,99
199355,222
199364,697
199370,145
199381,143
199388,1845
199398,10254
199399,495
199405,14010
199420,14011
199422,821
199423,738
199435,803
199446,6139
199470,14012
199485,492
199489,136
199495,977
199496,1026
199498,9575
199499,13424
199500,1765
199507,14013
199517,1440
199524,201
199532,99
199541,5153
199548,203
199567,7285
199570,904
199575,117
199579,91
199581,14014
199582,1504
199587,721
199590,14015
199591,862
199593,663
199598,319
199600,162
199608,7779
199614,324
199616,14016
199619,578
199634,14017
199641,254
199648,1312
199653,1951
199673,578
199695,14018
199702,2551
199705,6516
199709,738
199711,14019
199712,14020
199719,841
199719,842
199724,210
199735,3380
199747,14021
199759,7356
199767,6494
199774,1082
199787,14022
199796,414
199807,821
199811,2816
199819,185
199820,14023
199822,157
199826,39
199827,14024
199833,14025
199836,485
199842,14026
199845,222
199849,169
199851,4426
199852,5123
199854,14027
199858,249
199863,4708
199865,191
199868,14028
199873,488
199880,2299
199883,4455
199900,2649
199911,8634
199913,1143
199924,284
199931,451
199938,185
199939,3755
199941,1426
199944,1872
199947,2243
199952,14029
199955,1977
199960,14030
199960,14031
199964,4785
199965,14032
199978,14033
199980,2032
199984,2718
199999,99
200005,99
200006,14034
200007,919
200010,14035
200024,78
200026,305
200042,5362
200062,14036
200097,1574
200100,11066
200101,117
200105,14037
200115,14038
200115,14039
200125,353
200131,14040
200141,14041
200151,5513
200158,273
200161,57
200175,254
200180,6391
200181,1692
200184,2117
200211,275
200219,8457
200221,44
200224,453
200224,454
200228,2552
200265,1695
200276,663
200278,586
200282,587
200285,14042
200286,230
200293,9029
200297,451
200298,14043
200299,148
200305,9955
200312,1342
200331,2809
200332,5553
200332,14044
200332,14045
200332,14046
200334,14047
200341,460
200346,2302
200346,2303
200352,8703
200353,14048
200356,634
200362,14049
200363,3107
200363,8148
200367,531
200371,22
200374,7075
200375,5827
200378,185
200380,140
200389,544
200394,14050
200395,8870
200397,9033
200418,6085
200432,1856
200436,10643
200437,200
200438,362
200439,383
200445,14051
200452,3823
200458,150
200460,14052
200462,14053
200466,928
200471,4390
200490,727
200491,2572
200510,14054
200517,14055
200522,14056
200531,233
200534,14057
200535,284
200537,431
200549,1548
200551,3315
200554,777
200571,44
200573,2924
200577,13
200583,10810
200587,3199
200590,1093
200605,14058
200611,1483
200614,2945
200624,14059
200629,1440
200631,788
200641,186
200650,949
200655,8638
200679,10621
200682,919
200683,14060
200686,1596
200687,14061
200691,11246
200692,123
200704,284
200708,1025
200718,14062
200726,12267
200737,1695
200740,14063
200743,1185
200750,749
200753,14064
200755,78
200755,160
200755,185
200755,200
200755,553
200755,587
200755,821
200755,865
200755,918
200755,1133
200755,4211
200761,1571
200765,1753
200771,453
200771,454
200777,194
200778,992
200779,14065
200782,821
200794,14066
200795,2299
200797,284
200802,13796
200809,14067
200823,14068
200830,14069
200844,1531
200848,3681
200850,1331
200857,4302
200859,281
200860,5
200862,4955
200866,984
200867,663
200871,13193
200878,14070
200880,14071
200884,1593
200891,3332
200893,1817
200893,8735
200894,5910
200902,662
200903,14072
200906,14073
200917,2423
200928,13661
200947,432
200950,117
200952,10157
200956,305
200960,5221
200961,553
200967,14074
200977,2228
200981,701
200993,891
201009,4751
201012,615
201013,12313
201013,14075
201018,11423
201020,305
201027,711
201037,14076
201042,14077
201044,10075
201045,439
201047,9721
201065,634
201071,4490
201072,9445
201075,135
201083,14078
201089,13773
201091,1299
201097,14079
201110,191
201134,14080
201134,14081
201144,14082
201159,2320
201163,99
201172,195
201173,291
201177,266
201182,160
201202,290
201204,1058
201216,14083
201217,284
201220,14084
201221,894
201231,14085
201231,14086
201237,179
201237,3539
201239,14087
201245,482
201253,10612
201255,25
201260,2519
201262,14088
201283,213
201286,2020
201288,1180
201288,2620
201299,1344
201300,3203
201307,3222
201308,14089
201319,1760
201322,784
201330,14090
201332,136
201333,2404
201334,1429
201337,14091
201344,2328
201351,4831
201360,1563
201372,14092
201383,3927
201389,925
201407,8993
201420,4340
201421,803
201438,14093
201451,455
201459,1735
201464,3525
201465,14094
201465,14095
201469,14096
201474,14097
201485,267
201499,552
201501,7622
201501,9138
201506,1185
201522,2103
201527,8701
201530,14098
201534,14099
201534,14100
201535,1661
201535,1662
201535,14101
201535,14102
201535,14103
201543,1007
201549,821
201552,13040
201558,150
201566,3927
201583,2520
201586,14104
201590,242
201595,1372
201599,9380
201612,1415
201620,14105
201623,2783
201624,2091
201628,14106
201629,5684
201631,541
201634,91
201635,5047
201640,3275
201645,446
201645,447
201659,191
201668,14107
201673,563
201687,14108
201695,3059
201713,2307
201720,9606
201726,203
201727,1720
201734,14109
201737,4000
201739,351
201741,1681
201752,318
201762,1190
201765,8163
201775,414
201786,14110
201788,319
201797,1188
201801,26
201814,2307
201815,2796
201817,8274
201820,242
201824,361
201829,383
201832,2892
201832,9998
201832,14111
201833,44
201836,6312
201843,3024
201846,5846
201852,2088
201860,1730
201860,5319
201867,13
201867,123
201867,222
201867,298
201867,957
201867,982
201867,3382
201867,3855
201867,4855
201867,5736
201867,14112
201867,14113
201867,14114
201867,14115
201867,14116
201867,14117
201867,14118
201867,14119
201884,14120
201885,6022
201886,1038
201888,9082
201890,14121
201892,3824
201907,14122
201921,14123
201925,14124
201939,14125
201942,1344
201948,1299
201952,7207
201961,14126
201986,10501
201997,14127
201999,1772
202004,157
202005,6389
202006,668
202017,5362
202030,3677
202032,7807
202059,14128
202060,1145
202061,13226
202065,1457
202076,14129
202077,1225
202083,2232
202088,1626
202092,4015
202098,1532
202102,663
202104,5231
202112,14130
202114,13764
202116,36
202118,14131
202134,14132
202134,14133
202136,14134
202140,393
202147,689
202156,409
202158,459
202163,749
202166,7122
202172,641
202189,7431
202190,2282
202199,10655
202216,459
202217,14135
202219,14136
202224,14137
202225,13219
202229,1985
202237,2302
202237,2303
202240,1584
202245,869
202246,8271
202254,14138
202260,99
202261,1165
202262,57
202265,1699
202266,14139
202267,99
202273,466
202274,14140
202285,161
202293,712
202296,14141
202297,482
202305,4932
202310,12372
202316,1026
202328,663
202331,120
202332,74
202334,9370
202347,3884
202349,242
202352,14142
202356,53
202373,14143
202374,14144
202378,14145
202378,14146
202378,14147
202390,1372
202398,8380
202400,1765
202410,14148
202423,14149
202429,291
202431,1135
202435,12372
202453,928
202468,891
202475,185
202476,7328
202487,5966
202497,54
202502,14150
202502,14151
202504,1768
202504,1769
202516,553
202534,5778
202547,340
202548,5163
202551,401
202555,200
202558,14152
202563,150
202571,499
202579,1472
202584,110
202585,6346
202588,553
202593,14153
202593,14154
202593,14155
202593,14156
202605,304
202607,248
202622,3949
202627,150
202628,14157
202632,5553
202637,4718
202640,556
202649,11100
202656,4387
202657,5341
202674,544
202678,932
202679,4980
202680,14158
202688,8244
202690,14159
202691,4464
202703,14160
202715,10075
202721,1431
202729,2216
202738,611
202753,14161
202755,972
202759,587
202771,1188
202772,364
202782,242
202789,12033
202790,2012
202802,8274
202805,531
202809,1407
202816,5397
202829,1766
202831,12092
202835,1135
202841,150
202843,803
202845,150
202849,14162
202851,4303
202852,325
202871,2929
202881,10745
202902,753
202904,14163
202908,48
202912,738
202916,14164
202918,1557
202924,2425
202952,1709
202952,1710
202958,1905
202974,6996
202975,2323
202978,99
203001,1906
203010,785
203018,344
203019,14165
203022,744
203023,4912
203024,14166
203029,3917
203036,14167
203047,14107
203049,1591
203050,14168
203053,931
203053,14169
203058,280
203061,157
203068,14170
203070,804
203072,8250
203083,2845
203088,6427
203095,14171
203099,14172
203105,3203
203106,1753
203109,14173
203112,553
203122,490
203130,14174
203136,865
203142,14175
203148,5173
203152,14176
203153,4250
203164,1312
203165,14177
203166,14178
203170,1618
203174,7849
203174,10913
203175,3002
203188,6031
203195,2708
203202,12092
203207,14179
203214,14180
203216,3524
203216,3928
203218,1129
203242,8451
203246,275
203260,14181
203263,679
203266,157
203267,14182
203273,54
203288,222
203291,2856
203293,1744
203303,13030
203314,2475
203321,5498
203325,14183
203330,2971
203334,14184
203339,14185
203341,1971
203342,3218
203347,1940
203359,160
203361,14062
203364,443
203373,152
203374,135
203381,157
203394,1686
203402,6962
203406,132
203411,99
203412,8367
203413,160
203424,5690
203426,148
203427,936
203429,14186
203429,14187
203431,3172
203441,353
203444,14188
203450,8145
203450,14189
203459,12208
203498,446
203498,447
203499,446
203499,447
203505,446
203505,447
203508,8198
203509,544
203512,100
203517,1695
203525,14190
203531,14191
203536,3032
203543,3993
203546,5246
203564,13826
203565,1510
203569,14192
203570,14193
203576,319
203580,319
203584,284
203585,11960
203594,1717
203599,7647
203602,12089
203604,14194
203625,1188
203629,476
203633,993
203637,127
203652,14195
203661,399
203662,837
203692,1129
203696,14196
203701,1198
203702,14197
203705,2693
203726,14198
203728,14199
203744,6933
203754,88
203758,14200
203758,14201
203765,53
203769,8582
203770,1661
203770,1662
203770,14202
203784,977
203786,14203
203786,14204
203787,9288
203790,399
203790,14205
203791,14206
203791,14207
203796,4142
203797,1422
203798,587
203798,1058
203798,4083
203807,161
203809,5564
203810,6740
203813,195
203821,679
203824,14208
203832,537
203842,446
203842,447
203844,9312
203851,3218
203876,14209
203879,75
203882,13691
203887,12614
203892,928
203897,815
203900,2581
203900,2582
203905,14210
203908,776
203911,1135
203915,869
203920,2451
203933,770
203945,1584
203947,7200
203957,4785
203958,3229
203974,14211
203981,738
203984,8194
203996,14212
203999,6280
204000,4292
204003,7049
204003,7050
204007,2933
204013,57
204015,5307
204027,788
204034,7060
204040,8723
204043,161
204046,9496
204051,6367
204060,14213
204062,14214
204074,1937
204079,3721
204085,14215
204089,817
204092,14216
204103,721
204106,1279
204121,10795
204122,459
204124,2637
204133,5341
204150,1058
204170,531
204174,984
204183,7837
204185,304
204199,556
204202,870
204214,9353
204215,12614
204219,12870
204222,6391
204226,2845
204235,4294
204243,14217
204244,1701
204248,14218
204253,11151
204253,14219
204254,701
204258,185
204266,395
204268,2578
204275,13455
204283,488
204285,4604
204300,353
204307,4913
204313,14220
204318,195
204321,7200
204327,327
204329,3662
204331,657
204337,67
204339,358
204348,694
204350,14221
204353,14222
204354,1512
204355,6570
204355,6571
204381,8195
204386,26
204393,14223
204398,14224
204400,14225
204401,14226
204403,6885
204412,1114
204435,1492
204438,14227
204439,1851
204442,9286
204443,741
204450,325
204453,532
204453,533
204455,144
204458,822
204463,3083
204468,1602
204469,9392
204477,14228
204478,821
204481,437
204482,1834
204490,14229
204498,2307
204499,4390
204506,5710
204521,1399
204523,14230
204539,9404
204544,14231
204544,14232
204548,254
204552,91
204564,5831
204564,5832
204566,1007
204575,1296
204578,275
204588,14233
204602,8616
204620,14234
204633,157
204646,633
204667,10904
204668,14235
204673,43
204675,1943
204677,524
204681,102
204686,9759
204703,1020
204704,14236
204715,2171
204738,4793
204740,2616
204752,44
204764,1201
204766,6739
204776,590
204781,14237
204793,14238
204808,13093
204821,885
204825,2131
204831,578
204839,245
204855,195
204877,185
204879,14239
204884,929
204891,447
204893,556
204898,1995
204899,14240
204911,254
204913,14241
204919,14242
204928,117
204930,5355
204931,3277
204934,6441
204966,75
204967,54
204968,99
204971,712
204983,1378
204985,3032
204992,274
204997,5751
204999,39
205002,14243
205003,5102
205007,39
205015,14244
205016,5340
205028,235
205033,6495
205038,135
205050,1584
205060,14245
205079,4716
205081,1775
205100,14246
205100,14247
205104,14248
205122,298
205123,2505
205132,116
205136,14249
205136,14250
205136,14251
205145,192
205151,9581
205152,5174
205164,75
205166,14252
205179,266
205183,1419
205201,284
205211,98
205224,739
205226,91
205229,7482
205231,14253
205232,339
205237,358
205239,2229
205241,14254
205243,9721
205245,14255
205256,6257
205261,14256
205264,210
205269,105
205280,14257
205281,135
205285,1695
205289,185
205307,957
205326,679
205335,44
205337,1880
205355,14258
205360,14259
205365,14260
205374,739
205375,1879
205378,10294
205388,14261
205390,841
205390,842
205396,14262
205400,150
205412,6870
205425,171
205429,5992
205433,1563
205446,54
205454,837
205460,14263
205463,14264
205468,145
205472,1510
205472,14265
205473,14266
205474,14267
205474,14268
205474,14269
205474,14270
205474,14271
205474,14272
205487,14273
205488,11256
205499,14274
205500,4519
205508,3066
205515,11
205518,195
205527,451
205539,3272
205539,14275
205543,1572
205555,10916
205565,4412
205567,3012
205571,14276
205571,14277
205574,3791
205576,549
205587,14278
205589,1685
205591,671
205603,14279
205610,7087
205629,14280
205633,22
205651,932
205653,1926
205658,1452
205662,207
205662,1617
205665,721
205666,2651
205667,304
205668,263
205670,3244
205673,2744
205673,2745
205675,157
205682,195
205686,587
205687,7431
205690,14281
205692,5115
205728,14282
205729,578
205746,14283
205751,9534
205757,1588
205779,1372
205783,1129
205792,91
205794,12428
205799,8144
205810,249
205814,3252
205822,14284
205822,14285
205822,14286
205822,14287
205833,668
205838,2439
205844,233
205850,14288
205857,2145
205862,3180
205864,10322
205876,14289
205882,3046
205890,2747
205900,556
205919,6147
205923,13957
205937,743
205939,3950
205940,75
205943,1512
205951,284
205958,2690
205967,10989
205968,14290
205972,1372
205980,8889
205982,3437
205999,1720
206020,14291
206026,3680
206032,3927
206036,6604
206039,85
206044,14292
206056,131
206057,6171
206064,14293
206069,150
206073,10191
206076,3042
206077,171
206082,5271
206085,194
206099,14294
206101,5335
206109,9655
206119,2499
206138,5465
206142,14295
206142,14296
206146,3002
206147,1706
206149,1190
206162,977
206164,2600
206169,14297
206185,88
206196,788
206199,3002
206208,6269
206216,10343
206217,14298
206224,813
206236,9491
206243,1002
206249,634
206250,14299
206257,2845
206265,846
206265,14300
206271,815
206273,14301
206273,14302
206273,14303
206284,6385
206288,105
206288,1851
206288,7758
206288,14304
206288,14305
206288,14306
206288,14307
206288,14308
206288,14309
206293,135
206297,4250
206302,14310
206302,14311
206307,5846
206312,1757
206320,2131
206323,319
206328,10613
206329,444
206336,1608
206337,14312
206342,14313
206347,11664
206352,148
206352,213
206352,251
206352,1702
206352,1856
206352,1863
206352,1873
206352,2092
206352,2196
206352,2199
206352,3534
206352,4327
206352,10467
206352,12359
206352,12360
206352,14314
206352,14315
206352,14316
206353,1608
206356,14317
206367,185
206372,1198
206384,14318
206386,230
206387,14319
206406,586
206414,1758
206435,556
206440,308
206454,694
206459,14320
206460,1032
206462,838
206463,14321
206464,815
206465,14322
206470,14323
206472,5257
206473,1547
206474,1093
206476,14324
206491,6858
206498,1584
206520,14325
206526,39
206529,3039
206535,3754
206540,14326
206543,464
206544,6820
206558,14327
206558,14328
206559,14329
206565,14330
206566,3392
206567,14331
206568,14332
206570,721
206577,1292
206577,12338
206577,12339
206577,12340
206577,14333
206577,14334
206578,280
206580,346
206583,1765
206587,1061
206599,2326
206601,2160
206607,4247
206624,54
206639,153
206641,14335
206653,5949
206653,5950
206656,13097
206659,749
206671,2125
206671,3268
206682,1604
206694,2690
206705,1563
206715,754
206721,6866
206723,4791
206723,14336
206737,14337
206741,2730
206746,157
206751,78
206752,2500
206753,1253
206758,4374
206777,3112
206787,624
206788,11645
206790,11335
206801,75
206810,1180
206829,14338
206829,14339
206834,14340
206835,14341
206840,8243
206845,29
206847,14342
206848,157
206853,4537
206858,14343
206863,4231
206865,43
206882,618
206883,3256
206885,1375
206893,3214
206894,14344
206898,590
206907,501
206910,2914
206912,14345
206916,13318
206920,2393
206929,2010
206931,298
206937,1608
206948,305
206953,859
206979,1667
206984,8638
206998,44
207004,662
207010,8595
207030,10668
207037,14346
207042,4133
207043,482
207053,91
207055,10162
207059,127
207060,14347
207064,11450
207072,46
207080,9863
207083,14348
207084,935
207085,4072
207092,4117
207095,929
207104,291
207107,1390
207117,14349
207131,75
207133,1165
207137,944
207151,91
207155,563
207157,12404
207161,14350
207162,2168
207172,185
207173,275
207192,8380
207198,14351
207210,14352
207213,2938
207218,11296
207220,2984
207230,7147
207234,14353
207238,14354
207238,14355
207241,3445
207242,1558
207260,14356
207271,157
207275,266
207279,6181
207286,26
207290,9719
207290,14357
207308,2510
207321,1543
207322,419
207326,1457
207330,2324
207331,5676
207332,14259
207336,2919
207337,2920
207352,760
207355,8629
207359,615
