publikacija_id,autor_id
2833,157
2836,436
2840,437
2848,438
2858,439
2859,440
2865,441
2867,442
2880,443
2891,291
2894,444
2897,445
2906,254
2909,446
2909,447
2920,448
2927,449
2929,157
2936,450
2939,451
2941,452
2945,453
2945,454
2947,455
2961,456
2964,457
2967,131
2968,458
2974,459
2989,460
3000,461
3000,462
3000,463
3005,464
3015,465
3040,466
3042,467
3044,468
3053,469
3056,470
3057,471
3061,472
3061,473
3062,474
3067,475
3073,476
3074,477
3095,478
3096,161
3105,479
3112,480
3123,481
3134,482
3136,298
3140,121
3155,483
3169,484
3170,431
3176,485
3185,486
3191,487
3192,488
3193,489
3194,490
3207,388
3207,491
3217,492
3241,493
3242,494
3244,495
3246,140
3252,496
3264,497
3272,498
3273,162
3277,499
3290,500
3297,501
3304,502
3315,503
3317,504
3335,505
3341,506
3347,507
3348,508
3354,509
3360,510
3365,511
3365,512
3365,513
3365,514
3366,515
3375,516
3379,517
3379,518
3385,519
3387,520
3390,521
3391,522
3395,523
3408,524
3408,525
3411,526
3413,527
3417,528
3422,529
3425,291
3426,250
3434,530
3444,160
3459,531
3461,532
3461,533
3466,117
3467,534
3470,535
3484,75
3494,536
3498,537
3501,538
3504,539
3512,540
3518,111
3519,541
3526,542
3528,543
3532,544
3533,545
3534,546
3538,547
3540,548
3548,549
3554,550
3556,551
3557,99
3561,552
3563,553
3571,554
3571,555
3584,556
3586,557
3588,558
3594,559
3614,290
3629,560
3630,561
3637,562
3638,53
3640,563
3645,564
3650,565
3655,566
3661,567
3663,568
3683,552
3698,569
3708,169
3710,157
3715,99
3720,570
3722,571
3723,53
3735,572
3738,573
3741,538
3742,574
3746,575
3758,576
3762,577
3764,578
3774,579
3792,580
3797,581
3798,582
3800,583
3801,584
3801,585
3811,189
3815,586
3818,587
3821,179
3822,588
3833,589
3840,263
3844,590
3848,591
3853,592
3879,593
3880,594
3883,595
3892,596
3899,274
3900,597
3900,598
3915,599
3915,600
3918,460
3918,601
3920,298
3923,602
3927,150
3930,281
3935,603
3935,604
3935,605
3935,606
3935,607
3935,608
3935,609
3935,610
3939,611
3949,612
3959,613
3975,614
3978,263
3981,284
3989,615
3989,616
3991,617
3995,618
3996,327
3997,619
4001,620
4012,621
4015,622
4019,623
4037,233
4038,624
4064,625
4065,626
4068,627
4083,628
4088,629
4089,630
4091,631
4099,78
4100,632
4104,633
4110,634
4111,635
4117,636
4121,596
4141,637
4145,638
4148,639
4153,640
4155,641
4156,642
4158,643
4173,644
4180,645
4185,646
4187,414
4188,647
4198,648
4198,649
4205,650
4221,78
4224,651
4225,424
4234,617
4236,652
4243,653
4244,654
4256,25
4278,358
4280,161
4281,655
4289,656
4296,240
4302,657
4305,658
4306,81
4315,143
4326,336
4327,659
4332,660
4340,661
4342,662
4350,663
4354,664
4357,665
4368,666
4370,667
4371,668
4382,669
4406,670
4408,671
4415,578
4427,672
4432,12
4438,673
4442,674
4445,451
4449,675
4449,676
4456,383
4462,3
4469,73
4471,329
4490,677
4494,678
4497,679
4505,281
4512,680
4517,381
4531,681
4536,682
4546,136
4549,157
4551,683
4554,684
4571,685
4573,686
4579,687
4588,688
4612,293
4617,689
4623,690
4623,691
4629,414
4631,431
4638,692
4639,693
4641,694
4646,695
4654,696
4660,697
4663,698
4664,699
4665,700
4668,701
4681,73
4681,702
4681,703
4681,704
4681,705
4681,706
4688,247
4692,707
4713,663
4724,708
4753,235
4754,709
4756,710
4763,711
4767,712
4771,713
4772,714
4773,26
4775,715
4778,284
4782,716
4791,717
4796,233
4797,718
4818,719
4827,153
4837,720
4838,116
4838,117
4838,127
4838,414
4838,634
4838,721
4838,722
4838,723
4843,724
4846,725
4853,477
4862,726
4871,727
4886,728
4887,729
4888,730
4888,731
4889,732
4902,157
4906,284
4927,733
4930,734
4932,735
4943,736
4944,556
4947,737
4955,738
4967,739
4971,740
4980,741
4981,742
4983,743
4984,744
4996,745
4998,746
4998,747
4999,748
5001,749
5006,750
5014,674
5022,701
5024,751
5026,147
5035,752
5039,753
5043,754
5044,755
5051,756
5059,757
5066,758
5068,759
5075,663
5084,760
5093,761
5096,762
5097,148
5108,763
5115,300
5117,764
5130,765
5137,766
5139,767
5144,768
5144,769
5155,161
5158,642
5158,770
5165,771
5171,772
5179,773
5196,774
5209,775
5211,776
5212,777
5217,778
5226,779
5231,780
5232,250
5237,781
5246,782
5250,578
5262,44
5277,213
5277,783
5287,203
5289,784
5290,784
5294,785
5301,786
5315,787
5320,546
5321,788
5328,789
5330,409
5333,721
5334,790
5336,791
5339,135
5340,84
5346,587
5351,792
5353,793
5359,794
5362,795
5370,796
5371,797
5377,395
5385,195
5389,798
5390,799
5394,284
5399,800
5405,801
5414,802
5429,284
5432,803
5433,804
5435,805
5438,806
5439,494
5441,446
5441,447
5444,54
5447,807
5454,808
5458,254
5463,809
5465,91
5467,810
5470,811
5485,812
5490,813
5492,814
5501,578
5505,815
5507,816
5509,263
5511,157
5512,817
5532,818
5538,819
5556,721
5558,157
5561,820
5567,821
5577,260
5596,200
5606,822
5611,823
5616,824
5618,825
5621,826
5650,556
5652,827
5654,828
5654,829
5666,830
5669,831
5671,832
5671,833
5671,834
5671,835
5680,26
5694,836
5696,837
5697,838
5705,839
5707,455
5711,840
5716,841
5716,842
5717,843
5721,844
5724,729
5725,845
5731,846
5741,53
5743,847
5744,848
5769,849
5770,850
5775,851
5776,26
5783,852
5793,853
5797,854
5808,855
5818,153
5819,856
5828,531
5830,857
5831,858
5833,460
5839,185
5842,859
5848,860
5859,861
5866,862
5872,863
5904,864
5914,865
5931,587
5935,866
5941,848
5947,150
5960,867
5967,868
5981,869
5988,870
5994,125
6005,74
6025,871
6043,872
6057,721
6059,275
6059,873
6062,874
6097,875
6105,876
6124,877
6125,878
6131,879
6135,880
6136,881
6151,882
6160,552
6167,586
6173,337
6174,883
6182,884
6187,451
6196,885
6199,886
6210,887
6210,888
6210,889
6210,890
6213,891
6218,892
6236,865
6237,893
6245,91
6247,894
6251,895
6269,661
6279,896
6282,195
6289,284
6290,152
6295,897
6296,898
6296,899
6297,848
6304,242
6316,900
6322,901
6338,902
6338,903
6345,904
6359,905
6371,906
6373,907
6381,620
6385,908
6385,909
6399,910
6403,911
6405,912
6416,291
6417,913
6418,914
6419,319
6425,198
6433,915
6437,916
6437,917
6445,918
6454,25
6456,919
6457,920
6475,921
6485,105
6487,922
6489,923
6494,924
6498,925
6503,926
6517,927
6522,307
6525,804
6536,750
6547,105
6549,611
6551,928
6575,446
6575,447
6578,12
6588,929
6590,930
6592,749
6601,931
6603,150
6609,932
6610,203
6616,933
6625,934
6627,935
6633,579
6642,287
6646,936
6653,937
6656,938
6656,939
6657,940
6666,941
6667,383
6677,942
6678,943
6679,22
6689,284
6690,393
6698,944
6698,945
6703,870
6713,946
6715,947
6717,689
6720,948
6722,949
6724,950
6736,951
6757,952
6768,281
6769,953
6782,954
6786,67
6786,117
6786,639
6786,721
6786,955
6786,956
6786,957
6786,958
6797,959
6802,960
6802,961
6811,962
6813,963
6814,964
6815,965
6823,48
6849,966
6861,116
6867,185
6868,967
6883,968
6890,969
6901,970
6913,150
6922,971
6924,185
6925,972
6943,803
6953,973
6953,974
6955,975
6979,976
6981,977
6983,978
6988,979
7002,980
7003,981
7005,69
7008,414
7017,298
7017,982
7019,202
7020,983
7021,984
7024,250
7032,127
7035,160
7048,985
7057,611
7059,986
7065,987
7067,988
7069,989
7072,990
7078,991
7083,992
7090,531
7094,993
7099,994
7100,995
7104,996
7105,741
7117,997
7120,998
7122,999
7126,186
7130,552
7132,1000
7136,1001
7139,1002
7143,1003
7147,1004
7152,1005
7154,1006
7158,1007
7160,1008
7161,1009
7163,563
7164,1010
7175,401
7190,1011
7194,1012
7204,284
7205,1013
7211,947
7218,1014
7218,1015
7226,1016
7227,1017
7228,1018
7231,1019
7240,1020
7247,1021
7252,13
7267,175
7271,1022
7276,1023
7284,1024
7288,409
7317,742
7317,1001
7317,1025
7317,1026
7317,1027
7317,1028
7323,1029
7324,157
7327,347
7329,1030
7332,1031
7333,1032
7340,1033
7345,322
7354,831
7360,1034
7367,25
7388,1035
7392,1036
7395,1037
7401,1038
7410,1039
7417,1040
7417,1041
7417,1042
7417,1043
7418,1044
7425,191
7436,1045
7438,739
7439,859
7449,1046
7459,1047
7459,1048
7459,1049
7460,1050
7470,1051
7475,54
7477,346
7486,1052
7493,1053
7503,1054
7508,1055
7512,1056
7533,1057
7536,1058
7537,1059
7549,1060
7550,587
7555,203
7559,1061
7562,1062
7568,1063
7573,140
7574,98
7575,727
7591,1064
7595,1065
7596,671
7604,671
7615,1066
7631,158
7661,1067
7672,1068
7674,1069
7681,1070
7689,697
7698,1071
7698,1072
7713,1073
7714,150
7724,1074
7736,735
7753,1075
7758,149
7762,891
7765,482
7768,1076
7773,838
7774,1077
7776,1078
7778,1079
7780,1080
7782,1081
7789,1082
7792,1083
7802,1084
7802,1085
7803,1086
7803,1087
7829,1088
7838,1089
7840,1090
7841,770
7848,1091
7849,1092
7850,1093
7862,393
7881,1094
7882,1095
7883,1096
7885,1097
7885,1098
7890,291
7892,203
7894,681
7895,1099
7905,1100
7923,1101
7926,191
7929,1102
7930,1103
7936,1104
7939,1105
7939,1106
7939,1107
7939,1108
7939,1109
7940,1110
7941,1111
7947,308
7959,85
7962,1112
7971,1113
7981,67
7987,531
7991,1114
7992,399
7993,1115
7995,1116
8000,1117
8001,1118
8014,921
8017,669
8023,1119
8028,749
8031,603
8032,1120
8045,1121
8046,1122
8056,1123
8074,1124
8075,1125
8080,203
8083,1126
8087,160
8105,1127
8107,723
8112,1128
8114,1129
8125,153
8127,459
8134,1130
8135,741
8139,663
8143,1131
8143,1132
8151,1133
8158,284
8160,1134
8162,1135
8180,1136
8187,1137
8188,1138
8197,194
8198,1082
8199,126
8206,1139
8211,929
8212,1140
8233,1141
8247,1142
8257,1143
8259,969
8260,1144
8262,754
8263,1145
8271,1146
8274,1147
8276,1148
8277,127
8278,1149
8279,1150
8283,1151
8290,1128
8294,1152
8303,200
8308,284
8310,1153
8322,1154
8324,1155
8333,1156
8341,1157
8346,1158
8348,1154
8351,1159
8352,1160
8357,231
8359,1161
8380,669
8381,1162
8395,1163
8402,1164
8404,1165
8408,1082
8413,1166
8413,1167
8413,1168
8413,1169
8416,642
8417,1170
8417,1171
8419,1172
8424,1173
8426,497
8427,346
8438,1174
8450,389
8452,135
8458,1175
8463,1176
8471,1177
8473,62
8473,1178
8474,1179
8477,52
8477,1180
8481,1181
8483,1182
8492,1183
8495,161
8504,1184
8523,1185
8539,1186
8546,1187
8554,1188
8561,1189
8564,1190
8569,425
8576,1114
8580,1191
8582,1192
8591,1193
8593,1194
8597,1195
8597,1196
8609,1197
8620,1198
8627,1199
8627,1200
8634,1201
8635,1202
8647,1203
8653,117
8658,1070
8660,1204
8663,1205
8671,332
8671,1206
8671,1207
8671,1208
8674,165
8680,1209
8683,980
8685,1210
8686,663
8693,1211
8696,1212
8701,1213
8709,1214
8710,1215
8718,482
8723,612
8729,663
8732,135
8743,150
8744,1216
8749,1217
8753,275
8759,1218
8765,305
8777,130
8780,977
8781,1219
8781,1220
8786,1221
8786,1222
8793,1223
8794,1224
8802,1225
8808,1226
8810,1227
8810,1228
8813,977
8818,75
8828,160
8841,1229
8842,1230
8846,1231
8850,721
8857,298
8860,1232
8862,1233
8869,1234
8869,1235
8869,1236
8869,1237
8875,1238
8880,1239
8890,1240
8899,1241
8903,1242
8904,1243
8911,1244
8912,1245
8916,1246
8918,1247
8920,1248
8934,1249
8935,803
8939,578
8940,870
8941,1250
8946,200
8949,14
8951,1251
8953,460
8956,1136
8960,1252
8977,1253
8977,1254
9000,1255
9000,1256
9000,1257
9000,1258
9000,1259
9000,1260
9000,1261
9000,1262
9000,1263
9000,1264
9000,1265
9000,1266
9011,1267
9015,1268
9026,54
9029,1269
9032,91
9033,1270
9044,1271
9046,1272
9050,1273
9053,1274
9059,242
9062,1275
9086,1276
9086,1277
9106,1278
9109,1279
9116,161
9127,1280
9129,1281
9131,1282
9133,99
9133,1283
9156,1284
9157,1285
9166,1286
9169,1287
9170,300
9188,1288
9191,1289
9193,1290
9197,1291
9205,1292
9234,1128
9253,445
9257,1188
9267,1293
9268,1294
9270,856
9279,1295
9282,631
9283,1296
9285,1114
9290,1297
9291,12
9291,1298
9299,1299
9308,571
9321,213
9322,1300
9323,1301
9333,1302
9342,804
9349,1303
9357,697
9358,547
9361,1304
9365,1305
9377,1306
9381,261
9384,494
9387,1307
9395,1308
9397,1309
9398,1310
9398,1311
9400,1312
9402,1313
9405,1314
9407,22
9408,1315
9411,482
9413,776
9424,712
9432,1316
9435,148
9435,1317
9441,1318
9460,1319
9474,573
9475,1320
9476,1321
9478,1322
9480,1323
9483,1324
9500,91
9501,1325
9507,1326
9512,480
9515,1327
9518,1328
9524,1329
9535,1330
9538,1331
9539,1332
9543,1333
9543,1334
9543,1335
9545,1336
9550,1337
9560,1338
9563,1339
9563,1340
9566,1341
9569,152
9570,1342
9578,1343
9581,1255
9581,1258
9581,1344
9581,1345
9581,1346
9581,1347
9581,1348
9581,1349
9581,1350
9581,1351
9581,1352
9581,1353
9581,1354
9581,1355
9581,1356
9581,1357
9581,1358
9581,1359
9581,1360
9581,1361
9583,1362
9583,1363
9594,116
9607,189
9613,1364
9623,322
9629,1365
9637,1366
9637,1367
9637,1368
9638,150
9639,1369
9642,1370
9645,1371
9652,1372
9654,1373
9660,297
9662,1374
9669,1375
9671,162
9680,1376
9683,150
9685,161
9691,1377
9695,1378
9702,1379
9707,1380
9713,788
9714,99
9719,587
9721,495
9723,815
9730,254
9740,1381
9757,1382
9757,1383
9757,1384
9757,1385
9769,1386
9784,578
9786,1387
9790,191
9794,611
9802,1388
9804,1389
9806,816
9807,502
9819,1390
9821,578
9832,203
9833,1391
9838,1392
9841,1393
9852,1394
9853,71
9855,1395
9856,426
9863,1396
9865,1397
9879,1398
9882,1399
9884,1400
9884,1401
9884,1402
9884,1403
9884,1404
9888,1405
9890,1406
9914,1407
9918,1408
9931,1409
9932,1060
9935,848
9938,1410
9939,1411
9949,1412
9951,1413
9956,160
9973,1291
9977,1414
9978,445
9996,894
9998,1415
10001,1416
10004,287
10005,1417
10008,1418
10014,1419
10026,749
10027,1420
10029,1094
10043,1421
10067,721
10070,1422
10071,413
10082,480
10088,563
10090,12
10092,290
10115,1423
10125,1424
10125,1425
10129,1426
10131,1427
10138,154
10148,1428
10151,1429
10154,1430
10168,1431
10176,1238
10182,1432
10182,1433
10188,1434
10205,1435
10214,1436
10218,9
10219,140
10223,1437
10228,488
10229,1438
10239,1439
10246,1440
10269,1441
10270,1442
10274,1443
10277,1444
10305,1445
10306,1446
10326,1447
10339,1448
10341,1449
10341,1450
10345,136
10351,150
10368,1451
10371,663
10376,729
10377,1452
10387,543
10395,1453
10401,679
10402,1454
10404,164
10409,663
10413,1455
10418,1135
10420,222
10425,1456
10428,1457
10432,749
10433,78
10443,1458
10450,1459
10459,1460
10462,459
10472,1461
10477,1462
10480,1463
10484,1413
10486,398
10498,1464
10501,1465
10503,1466
10503,1467
10503,1468
10508,1469
10519,1470
10522,1471
10535,1472
10562,1473
10568,1474
10574,499
10593,1475
10594,1476
10597,1477
10598,91
10601,1478
10621,721
10630,291
10631,1479
10632,1480
10633,1481
10644,1482
10646,1483
10649,1484
10670,1002
10687,1485
10694,1486
10707,476
10710,245
10713,587
10720,848
10724,1487
10730,324
10741,578
10747,1488
10766,1489
10767,1490
10771,679
10805,1054
10809,1331
10817,195
10824,1491
10825,1492
10831,1493
10832,1494
10837,127
10840,1495
10852,548
10854,1496
10858,1497
10867,1498
10882,1499
10890,298
10895,1500
10896,1501
10897,1502
10912,674
10915,1503
10920,160
10927,578
10929,22
10930,480
10936,1504
10959,189
10960,1505
10968,1070
10970,1506
10980,627
10983,44
10986,1507
10987,931
10990,1508
10993,1509
11005,1510
11016,1511
11018,1512
11028,358
11030,235
11031,1513
11032,1514
11045,1515
11062,1448
11065,599
11065,1516
11070,1517
11074,99
11076,1518
11082,1519
11084,360
11093,1520
11100,159
11101,1521
11103,1522
11111,1523
11121,1524
11134,1525
11146,132
11148,1526
11154,1527
11156,1528
11163,1529
11167,74
11172,993
11174,741
11177,1530
11183,1531
11196,885
11202,1532
11211,1533
11211,1534
11213,552
11214,1535
11234,1075
11237,1536
11238,1537
11240,1538
11251,562
11255,1539
11259,213
11263,1487
11266,1540
11272,611
11274,1541
11283,1542
11297,1543
11298,1544
11302,1408
11303,1545
11307,1546
11308,1547
11309,1548
11313,553
11331,1549
11342,1550
11342,1551
11353,26
11358,1552
11360,1553
11367,846
11369,460
11394,1554
11402,1555
11406,1556
11407,1557
11408,1457
11412,1558
11413,962
11415,1559
11415,1560
11421,1561
11424,792
11424,1381
11428,1562
11429,1563
11430,1564
11432,1565
11436,1566
11441,222
11447,1567
11450,1568
11451,1569
11454,1570
11460,1571
11464,674
11466,1572
11482,1573
11491,459
11494,1574
11507,741
11521,1195
11521,1196
11525,1575
11528,150
11529,1576
11534,1577
11535,1578
11539,701
11550,1579
11565,832
11565,833
11565,834
11565,835
11566,5
11575,1580
11579,1581
11584,1582
11585,1583
11587,185
11591,1584
11603,1585
11608,1586
11610,1577
11614,1587
11615,1588
11616,838
11619,1589
11620,1009
11622,1590
11623,1591
11624,1592
11628,1593
11630,694
11635,1594
11636,139
11643,179
11645,1595
11646,1596
11650,157
11656,1597
11659,1598
11663,1599
11664,179
11664,1600
11673,1601
11677,1602
11689,1603
11691,1604
11714,1135
11716,1605
11717,1606
11719,1607
11722,1608
11727,1609
11729,1610
11740,1238
11772,136
11772,1611
11780,1612
11796,1296
11800,1613
11802,1026
11808,1614
11819,679
11823,1615
11824,136
11825,1616
11831,1617
11836,865
11838,1376
11842,1618
11851,336
11852,1619
11856,1620
11864,1621
11864,1622
11864,1623
11865,275
11869,1624
11877,935
11881,1625
11893,1626
11901,1627
11912,1628
11918,1629
11919,1630
11920,207
11920,1617
11951,817
11952,1631
11969,284
11977,1484
11990,1632
11992,1633
12001,1634
12004,1635
12005,1636
12006,57
12013,1637
12028,1638
12035,1411
12035,1593
12035,1639
12035,1640
12035,1641
12035,1642
12035,1643
12035,1644
12035,1645
12035,1646
12035,1647
12035,1648
12035,1649
12035,1650
12035,1651
12035,1652
12035,1653
12049,1503
12065,1654
12066,148
12071,919
12074,1291
12077,1655
12080,586
12082,1656
12086,39
12089,150
12113,304
12115,136
12118,250
12122,1517
12133,1657
12134,1658
12143,1659
12146,1660
12148,1661
12148,1662
12167,925
12179,1663
12182,1664
12186,322
12211,1665
12215,1666
12231,1193
12239,1667
12241,549
12252,293
12256,1668
12259,1669
12281,1670
12289,1671
12301,1070
12302,1477
12302,1672
12322,1673
12326,1674
12329,1675
12329,1676
12329,1677
12338,1678
12339,99
12350,1679
12351,1680
12358,111
12366,1681
12368,1682
12375,1683
12378,164
12402,1338
12404,1684
12410,1685
12415,1686
12425,1687
12433,160
12435,989
12437,1688
12440,242
12445,1689
12448,185
12452,91
12455,1690
12464,1691
12476,1692
12482,1693
12496,1694
12499,1047
12502,446
12502,447
12504,1695
12508,556
12509,1696
12512,1697
12513,91
12516,1698
12518,1699
12534,1700
12548,497
12556,210
12584,1701
12590,1702
12597,1703
12598,485
12599,912
12602,506
12603,1275
12608,1704
12621,723
12623,1705
12624,1050
12638,85
12639,305
12642,1706
12645,136
12649,91
12651,1033
12652,1707
12652,1708
12655,1709
12655,1710
12660,817
12660,1711
12660,1712
12672,1713
12697,395
12699,231
12702,1714
12708,95
12724,1715
12737,1588
12739,506
12748,1716
12758,1717
12762,1718
12765,1719
12771,254
12773,1179
12775,1720
12776,1721
12785,1722
12787,1723
12793,1724
12794,1725
12796,865
12802,1532
12802,1726
12820,1727
12821,1728
12824,1342
12829,1096
12831,1729
12833,69
12834,663
12841,275
12843,1730
12848,1731
12851,1732
12855,1047
12864,556
12867,1733
12871,1734
12874,1429
12885,414
12904,157
12921,1735
12923,1736
12931,761
12932,290
12939,1737
12940,185
12958,1738
12962,1739
12973,305
12976,1740
12979,587
12987,1008
12992,1741
12994,1742
13004,977
13007,1743
13013,1252
13014,57
13019,1744
13024,865
13052,1745
13054,1746
13057,1747
13063,665
13107,185
13110,1748
13112,1749
13112,1750
13120,1751
13121,203
13130,319
13134,1752
13141,1753
13142,1754
13149,1755
13150,1531
13152,1756
13155,804
13162,325
13163,1757
13164,1758
13169,1759
13174,1760
13178,1761
13179,1762
13179,1763
13183,26
13183,1764
13195,1765
13215,1766
13219,411
13219,1767
13233,1768
13233,1769
13235,1770
13257,139
13260,1771
13262,1772
13286,1773
13289,1774
13294,75
13302,175
13305,1193
13317,1775
13324,1776
13328,821
13334,1777
13343,1158
13389,1778
13395,736
13401,44
13402,383
13410,1779
13420,127
13433,1780
13435,227
13435,1751
13451,817
13457,1781
13459,1782
13461,1783
13462,57
13463,1503
13468,116
13469,1784
13479,1478
13480,702
13491,1336
13492,1785
13494,1786
13496,1376
13515,1787
13526,1788
13528,1789
13529,1790
13530,1791
13532,1792
13532,1793
13542,1794
13545,1795
13548,645
13560,1796
13565,161
13592,556
13598,1797
13603,1798
13604,1799
13605,1800
13611,1801
13632,1802
13640,140
13650,1803
13657,1804
13663,1805
13679,1806
13680,627
13690,745
13705,1807
13715,1808
13715,1809
13728,136
13730,985
13732,1810
13743,1811
13753,1812
13756,1813
13759,1814
13760,1815
13768,1816
13787,1817
13795,878
13807,1818
13821,1819
13822,1820
13823,1584
13827,22
13837,1821
13838,1822
13840,1190
13843,1823
13849,1824
13852,1825
13861,1826
13866,254
13872,1827
13873,230
13890,701
13894,1828
13916,684
13918,39
13920,111
13925,746
13926,1829
13936,1830
13943,612
13946,1177
13948,1831
13950,263
13953,1832
13955,553
13962,697
13963,1833
13966,1834
13988,1835
13989,947
13991,1836
13993,74
13996,735
13999,544
14006,99
14014,531
14015,1440
14021,395
14022,634
14023,1837
14060,298
14074,1838
14079,1839
14087,1840
14089,674
14092,139
14093,1841
14093,1842
14095,1843
14122,1136
14132,1844
14141,1845
14142,1846
14145,1847
14148,1848
14158,105
14162,1849
14163,1850
14171,148
14171,1851
14171,1852
14171,1853
14171,1854
14171,1855
14171,1856
14171,1857
14171,1858
14171,1859
14171,1860
14171,1861
14171,1862
14171,1863
14171,1864
14171,1865
14171,1866
14171,1867
14171,1868
14171,1869
14171,1870
14171,1871
14171,1872
14171,1873
14171,1874
14172,347
14175,1875
14179,185
14186,143
14187,1876
14189,1877
14197,1878
14207,57
14207,157
14207,160
14207,185
14207,245
14207,275
14207,578
14207,1372
14207,1733
14207,1879
14207,1880
14207,1881
14212,1882
14213,1883
14217,485
14218,1884
14221,1885
14230,1886
14232,1887
14245,1888
14247,1889
14248,1775
14251,1890
14258,1891
14259,1892
14265,1893
14266,134
14272,771
14273,1894
14278,701
14282,721
14285,1895
14287,1896
14288,611
14291,26
14295,1457
14311,499
14322,1897
14329,1303
14332,1898
14335,1899
14348,1900
14349,346
14350,1901
14356,1902
14358,1399
14360,1903
14371,761
14372,1904
14373,1905
14374,1906
14375,1907
14378,191
14380,1908
14385,1313
14392,1909
14396,36
14400,1910
14406,1911
14407,1912
14417,1913
14418,1914
14420,1915
14423,1916
